fecha | tipo | alto | ancho | profundidad | temperatura | frecuencia | carga | material | muestra
2019-02-11T23:06:06.560Z,MODULO_RIGIDEZ,10,10,10,10,10,10,Plastico,1
0.01,25,25,11:06:16
0.10,25,25,11:06:26
0.07,25,25,11:06:36
0.03,25,25,11:06:46
0.06,25,25,11:06:56
0.07,25,25,11:07:06
0.07,25,25,11:07:16
0.11,25,25,11:07:25
0.14,25,25,11:07:35
0.10,25,25,11:07:46
0.05,25,25,11:07:56
0.12,25,25,11:08:06
0.10,25,25,11:08:16
0.08,25,25,11:08:26
0.02,25,25,11:08:36
